id,name
303969.0,"Martin Scorsese’s World Cinema Project, Vol. 1"
424202.0,Trainspotting Collection
304378.0,Independence Day Collection
97456.0,The Hunchback of Notre Dame Collection
86028.0,The Nutty Professor Collection
224478.0,The Brady Bunch Collection
9436.0,The Crow Collection
115142.0,Tales from the Crypt Collection
115838.0,Escape From ... Collection
230.0,The Godfather Collection
269098.0,Police Story Collection
269098.0,Police Story Collection
19163.0,The Land Before Time Collection
91361.0,Halloween Collection
4438.0,The Space Odyssey Series
47814.0,The Thin Man Collection
261590.0,Living Dead Collection
242765.0,In the Line of Duty Collection
10709.0,The Mighty Ducks Collection
87232.0,The Apple Dumpling Gang Collection
181496.0,Davy Crockett Collection
90348.0,Witch Mountain Collection
12087.0,Herbie Collection
12087.0,Herbie Collection
216395.0,Parent Trap Collection
43058.0,Homeward Bound Collection
294519.0,The Shaggy Dog Collection
55419.0,Cinderella Collection
271668.0,Caballeros Collection
100970.0,The Fox and the Hound Collection
355490.0,Freeway Collection
1570.0,Die Hard Collection
124935.0,The Lawnmower Man Collection
86027.0,Aladdin Collection
86058.0,Dirty Dancing Collection
118221.0,Weekend at Bernie's Collection
86336.0,Basic Instinct Collection
115225.0,Children of the Corn Collection
937.0,The Pink Panther (Original) Collection
115838.0,Escape From ... Collection
174218.0,The Howling Collection
39460.0,The Water of the Hills Collection
39460.0,The Water of the Hills Collection
529.0,Wallace & Gromit Collection
153948.0,Best of the Best Collection
33071.0,Cheech & Chong Collection
10.0,Star Wars Collection
84.0,Indiana Jones Collection
8091.0,Alien Collection
48317.0,The Man With No Name Collection
10.0,Star Wars Collection
8091.0,Alien Collection
1960.0,Evil Dead Collection
119674.0,Psycho Collection
112636.0,The Blues Brothers Collection
230.0,The Godfather Collection
529.0,Wallace & Gromit Collection
330605.0,The Sting Collection
528.0,The Terminator Collection
359005.0,The Jake Gittes Collection
1960.0,Evil Dead Collection
264.0,Back to the Future Collection
8050.0,Highlander Collection
55427.0,Fantasia Collection
173344.0,Qatsi Collection
84.0,Indiana Jones Collection
8091.0,Alien Collection
397842.0,The Amityville Horror Collection
397842.0,The Amityville Horror Collection
397842.0,The Amityville Horror Collection
397842.0,The Amityville Horror Collection
397842.0,The Amityville Horror Collection
397842.0,The Amityville Horror Collection
397842.0,The Amityville Horror Collection
422193.0,The Blob Collection
218406.0,Frankenstein (Universal Series)
98580.0,Candyman Collection
257053.0,Carrie Collection
8581.0,A Nightmare on Elm Street Collection
10919.0,The Omen Collection
498.0,Heart of Gold Collection
115570.0,Star Trek: The Next Generation Collection
307637.0,Jingle All the Way Collection
105629.0,Paradise Lost Collection
124916.0,101 Dalmatians (Live-Action) Collection
1570.0,Die Hard Collection
151.0,Star Trek: The Original Series Collection
151.0,Star Trek: The Original Series Collection
151.0,Star Trek: The Original Series Collection
151.0,Star Trek: The Original Series Collection
151.0,Star Trek: The Original Series Collection
151.0,Star Trek: The Original Series Collection
120794.0,Batman Collection
9329.0,Young Guns Collection
9329.0,Young Guns Collection
86083.0,Grease Collection
86083.0,Grease Collection
112399.0,Under Siege Collection
2366.0,The Jaws Collection
2366.0,The Jaws Collection
2366.0,The Jaws Collection
2602.0,Scream Collection
166379.0,Turbulence Collection
269098.0,Police Story Collection
393564.0,McHale's Navy Collection
108693.0,National Lampoon's Vacation Collection
86224.0,The Saint Collection
207952.0,Barrytown Trilogy
286162.0,Power Rangers Collection
105995.0,Anaconda Collection
1006.0,Austin Powers Collection
174407.0,Warriors of Virtue Collection
259398.0,Teenage Apocalypse Trilogy
328.0,Jurassic Park Collection
331475.0,Shiloh Collection
43064.0,Speed Collection
120794.0,Batman Collection
182923.0,Tetsuo Collection
86055.0,Men In Black Collection
43055.0,Conan the Barbarian Collection
126221.0,George of the Jungle Collection
97445.0,Air Bud Collection
9328.0,Free Willy Collection
10721.0,Mimic Collection
192492.0,The Jack Ryan Collection
142680.0,Alex Cross Collection
135489.0,Wishmaster Collection
3601.0,I Know What You Did Last Summer Collection
103372.0,Mr. Bean Collection
10522.0,Starship Troopers Collection
9818.0,Mortal Kombat Collection
8091.0,Alien Collection
372479.0,Les Boys
9888.0,Home Alone Collection
2602.0,Scream Collection
645.0,James Bond Collection
351886.0,The Postman Collection
71458.0,3 Ninjas Collection
9068.0,The Prophecy Collection
112636.0,The Blues Brothers Collection
134011.0,The Fugitive / U.S. Marshals Collection
33059.0,Wild Things Collection
350402.0,Barney Collection
221966.0,The Odd Couple Collection
9887.0,Species Collection
97771.0,Major League Collection
378453.0,Henry Fool Collection
87236.0,Mulan Collection
19387.0,The X-Files Collection
3169.0,Dr. Dolittle Collection
945.0,Lethal Weapon Collection
155474.0,French Connection Collection
1575.0,Rocky Collection
8581.0,A Nightmare on Elm Street Collection
8581.0,A Nightmare on Elm Street Collection
8581.0,A Nightmare on Elm Street Collection
8581.0,A Nightmare on Elm Street Collection
8581.0,A Nightmare on Elm Street Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
9735.0,Friday the 13th Collection
91361.0,Halloween Collection
91361.0,Halloween Collection
91361.0,Halloween Collection
91361.0,Halloween Collection
91361.0,Halloween Collection
123255.0,Prom Night Collection
123255.0,Prom Night Collection
123255.0,Prom Night Collection
123255.0,Prom Night Collection
10455.0,Child's Play Collection
10455.0,Child's Play Collection
10455.0,Child's Play Collection
10453.0,Poltergeist Collection
10453.0,Poltergeist Collection
10453.0,Poltergeist Collection
12263.0,The Exorcist Collection
12263.0,The Exorcist Collection
12263.0,The Exorcist Collection
945.0,Lethal Weapon Collection
945.0,Lethal Weapon Collection
945.0,Lethal Weapon Collection
89151.0,The Gremlins Collection
89151.0,The Gremlins Collection
1657.0,Zorro Collection
264.0,Back to the Future Collection
264.0,Back to the Future Collection
372257.0,The Poseidon Adventure Collection
294468.0,Flubber Collection
87232.0,The Apple Dumpling Gang Collection
87250.0,Bambi Collection
230.0,The Godfather Collection
297143.0,Dexter Riley Collection
10709.0,The Mighty Ducks Collection
12087.0,Herbie Collection
12087.0,Herbie Collection
72119.0,"Honey, I Shrunk the Kids Collection"
72119.0,"Honey, I Shrunk the Kids Collection"
97459.0,The Jungle Book Collection
97460.0,Lady and the Tramp Collection
33085.0,The Little Mermaid Collection
10709.0,The Mighty Ducks Collection
256377.0,The Muppet Collection
100693.0,101 Dalmatians (Animated) Collection
55422.0,Peter Pan Collection
57971.0,The Rescuers Collection
57971.0,The Rescuers Collection
90348.0,Witch Mountain Collection
86027.0,Aladdin Collection
294519.0,The Shaggy Dog Collection
294468.0,Flubber Collection
248126.0,Splash Collection
63043.0,TRON Collection
91361.0,Halloween Collection
84.0,Indiana Jones Collection
141290.0,The Lord of the Rings Animated Collection
115225.0,Children of the Corn Collection
140910.0,All Dogs Go to Heaven Collection
11716.0,Addams Family Collection
263193.0,Charlotte's Web Collection
141292.0,The Secret Of NIMH Collection
8783.0,Fievel Collection
8783.0,Fievel Collection
102782.0,House Collection
102782.0,House Collection
87805.0,The Gods Must Be Crazy Collection
87805.0,The Gods Must Be Crazy Collection
97445.0,Air Bud Collection
143755.0,Henry: Portrait of a Serial Killer Collection
143755.0,Henry: Portrait of a Serial Killer Collection
264338.0,Rosemary's Baby Collection
91430.0,The Neverending Story Collection
91430.0,The Neverending Story Collection
47983.0,Killer Tomatoes! Collection
735.0,Blade Collection
432.0,Cube Collection
90863.0,Rush Hour Collection
52760.0,Urban Legend
479888.0,The Thing Collection
4438.0,The Space Odyssey Series
10455.0,Child's Play Collection
348843.0,Vampires Collection
100286.0,Elizabeth Collection
3601.0,I Know What You Did Last Summer Collection
374384.0,Stepford Collection
57129.0,Rugrats Collection
374509.0,Godzilla (Showa) Collection
374511.0,Godzilla (Heisei) Collection
374509.0,Godzilla (Showa) Collection
135495.0,King Kong (1933 series)
135498.0,King Kong (1976 series)
135498.0,King Kong (1976 series)
104833.0,Fletch Collection
104833.0,Fletch Collection
43055.0,Conan the Barbarian Collection
645.0,James Bond Collection
9338.0,Police Academy Collection
9338.0,Police Academy Collection
9338.0,Police Academy Collection
9338.0,Police Academy Collection
9338.0,Police Academy Collection
9338.0,Police Academy Collection
9435.0,Babe Collection
115570.0,Star Trek: The Next Generation Collection
5039.0,Rambo Collection
5039.0,Rambo Collection
5039.0,Rambo Collection
89264.0,Romancing the Stone Collection
89264.0,Romancing the Stone Collection
86307.0,Cocoon Collection
86307.0,Cocoon Collection
1575.0,Rocky Collection
1575.0,Rocky Collection
1575.0,Rocky Collection
1575.0,Rocky Collection
8580.0,The Karate Kid Collection
8580.0,The Karate Kid Collection
8580.0,The Karate Kid Collection
108693.0,National Lampoon's Vacation Collection
340623.0,The Gate Collection
340623.0,The Gate Collection
123213.0,The Fly (1958 series)
109609.0,The Fly Collection
109609.0,The Fly Collection
111751.0,Texas Chainsaw Massacre Collection
111751.0,Texas Chainsaw Massacre Collection
111751.0,Texas Chainsaw Massacre Collection
111751.0,Texas Chainsaw Massacre Collection
9332.0,Crocodile Dundee Collection
9332.0,Crocodile Dundee Collection
387219.0,The Hustler Collection
387618.0,8MM Collection
10789.0,Pet Sematary Collection
10789.0,Pet Sematary Collection
115225.0,Children of the Corn Collection
115225.0,Children of the Corn Collection
33938.0,Airport Collection
33938.0,Airport Collection
33938.0,Airport Collection
124934.0,Alligator Collection
166698.0,Westworld Collection
1709.0,Planet of the Apes Original Collection
1709.0,Planet of the Apes Original Collection
1709.0,Planet of the Apes Original Collection
1709.0,Planet of the Apes Original Collection
1709.0,Planet of the Apes Original Collection
33938.0,Airport Collection
372257.0,The Poseidon Adventure Collection
110127.0,Analyze Collection
52789.0,Cruel Intentions Collection
257053.0,Carrie Collection
2344.0,The Matrix Collection
1733.0,The Mummy Collection
205860.0,The Black Mask Collection
10.0,Star Wars Collection
221544.0,The Mummy (Universal Series)
138965.0,The Mummy (Hammer Series)
221544.0,The Mummy (Universal Series)
221544.0,The Mummy (Universal Series)
221544.0,The Mummy (Universal Series)
221544.0,The Mummy (Universal Series)
8537.0,Superman Collection
8537.0,Superman Collection
8537.0,Superman Collection
8537.0,Superman Collection
221539.0,Dracula (Universal Series)
221539.0,Dracula (Universal Series)
218406.0,Frankenstein (Universal Series)
218406.0,Frankenstein (Universal Series)
218406.0,Frankenstein (Universal Series)
218406.0,Frankenstein (Universal Series)
259027.0,The Wolf Man (Universal Series)
123720.0,Frankenstein (Hammer Series)
221539.0,Dracula (Universal Series)
259027.0,The Wolf Man (Universal Series)
174218.0,The Howling Collection
281644.0,Rocky Horror Collection
87228.0,Swamp Thing Collection
1006.0,Austin Powers Collection
106768.0,Tarzan (Animation) Collection
2806.0,American Pie Collection
104068.0,Tales of the Four Seasons
256377.0,The Muppet Collection
64750.0,Blair Witch Collection
97768.0,Lake Placid Collection
2980.0,Ghostbusters Collection
2980.0,Ghostbusters Collection
237445.0,Inspector Gadget Collection
185682.0,The Adventures of Antoine Doinel
135502.0,Allan Quatermain Collection
10919.0,The Omen Collection
10919.0,The Omen Collection
91663.0,Airplane Collection
91663.0,Airplane Collection
108693.0,National Lampoon's Vacation Collection
108693.0,National Lampoon's Vacation Collection
180854.0,Problem Child Collection
180854.0,Problem Child Collection
201873.0,A Christmas Story Collection
10713.0,Universal Soldier Collection
10713.0,Universal Soldier Collection
123251.0,Iron Eagle Collection
123251.0,Iron Eagle Collection
123251.0,Iron Eagle Collection
123251.0,Iron Eagle Collection
189295.0,The Spiders Serial
143757.0,Stir of Echoes Collection
98168.0,Fright Night Collection
98168.0,Fright Night Collection
146136.0,Armour of God Collection
146136.0,Armour of God Collection
47770.0,Phantasm Collection
119674.0,Psycho Collection
119674.0,Psycho Collection
12203.0,Drunken Master Collection
124492.0,The Dirty Dozen Collection
645.0,James Bond Collection
645.0,James Bond Collection
645.0,James Bond Collection
59586.0,The Blue Lagoon collection
48317.0,The Man With No Name Collection
9888.0,Home Alone Collection
380822.0,Penitenciaría - Colección
380822.0,Penitenciaría - Colección
122947.0,Omega Code Series
381396.0,Bats Collection
243598.0,The Best Man Collection
89188.0,Harry Palmer Collection
391047.0,On Any Sunday Collection
5547.0,RoboCop Collection
5547.0,RoboCop Collection
645.0,James Bond Collection
645.0,James Bond Collection
645.0,James Bond Collection
645.0,James Bond Collection
248339.0,House on Haunted Hill Collection
98036.0,Re-Animator Collection
107725.0,Creepshow Collection
107725.0,Creepshow Collection
98036.0,Re-Animator Collection
212279.0,Piranha Collection
398740.0,Mister Roberts Collection
48037.0,Meatballs Collection
48037.0,Meatballs Collection
48037.0,Meatballs Collection
48037.0,Meatballs Collection
34055.0,Pokémon Collection
207952.0,Barrytown Trilogy
48188.0,Poison Ivy Collection
48188.0,Poison Ivy Collection
95051.0,The Up Series
645.0,James Bond Collection
10194.0,Toy Story Collection
359005.0,The Jake Gittes Collection
95664.0,Deuce Bigalow Collection
135509.0,The Last Picture Show Collection
321063.0,The Sinbad Collection
99727.0,Stuart Little Collection
55427.0,Fantasia Collection
43563.0,Friday Collection
421904.0,Batman (DC Universe Animated) Collection
103573.0,Sister Act Collection
103573.0,Sister Act Collection
8979.0,Wayne's World Collection
8979.0,Wayne's World Collection
192492.0,The Jack Ryan Collection
9649.0,Mexico Trilogy
110179.0,The Cutting Edge Collection
2602.0,Scream Collection
338282.0,Single White Female Collection
87186.0,The Boondock Saints Collection
327598.0,"To Sir, with Love Collection"
2794.0,The Chronicles of Riddick Collection
103577.0,The Whole Nine/Ten Yards Collection
93568.0,Cross of Iron Collection
124950.0,American Graffiti Collection
256377.0,The Muppet Collection
256377.0,The Muppet Collection
8864.0,Final Destination Collection
14377.0,Death Wish Collection
14377.0,Death Wish Collection
14377.0,Death Wish Collection
14377.0,Death Wish Collection
14377.0,Death Wish Collection
1582.0,Teenage Mutant Ninja Turtles (Original) Collection
1582.0,Teenage Mutant Ninja Turtles (Original) Collection
1582.0,Teenage Mutant Ninja Turtles (Original) Collection
36694.0,Bloodsport Collection
119050.0,Grumpy Old Men Collection
387219.0,The Hustler Collection
8647.0,The Skulls Collection
221966.0,The Odd Couple Collection
366826.0,Navarone Collection
338327.0,Beach Party Collection
170754.0,Arthur Collection
466318.0,Bachelor Party Collection
399.0,Predator Collection
86105.0,American Psycho Collection
159616.0,East is East Collection
104847.0,Caddyshack Collection
9436.0,The Crow Collection
351684.0,The Flintstones (Live-Action) Collection
498.0,Heart of Gold Collection
256484.0,Carnosaur Collection
256484.0,Carnosaur Collection
256484.0,Carnosaur Collection
175858.0,Hidden Collection
127280.0,The Three Mothers Collection
342009.0,Die Nibelungen Filmreihe
246839.0,Center Stage Collection
179244.0,Pee-wee's Collection
271668.0,Caballeros Collection
96679.0,Road Trip Collection
87359.0,Mission: Impossible Collection
59567.0,Shanghai Noon Collection
645.0,James Bond Collection
645.0,James Bond Collection
645.0,James Bond Collection
645.0,James Bond Collection
44979.0,Big Momma's House Collection
252313.0,The Endless Summer Collection
366826.0,Navarone Collection
123726.0,Quatermass (Hammer series)
123726.0,Quatermass (Hammer series)
107949.0,Puppet Master Collection
107949.0,Puppet Master Collection
107949.0,Puppet Master Collection
107949.0,Puppet Master Collection
107949.0,Puppet Master Collection
107949.0,Puppet Master Collection
107949.0,Puppet Master Collection
424830.0,The Benji Collection
424830.0,The Benji Collection
424830.0,The Benji Collection
157671.0,The Decline of Western Civilization Collection
157671.0,The Decline of Western Civilization Collection
48317.0,The Man With No Name Collection
10456.0,Dirty Harry Collection
109592.0,Porky's Collection
109592.0,Porky's Collection
109592.0,Porky's Collection
263866.0,Nuke 'Em High Collection
32135.0,The Toxic Avenger Collection
32135.0,The Toxic Avenger Collection
32135.0,The Toxic Avenger Collection
399.0,Predator Collection
174245.0,Alien Nation Collection
8945.0,Mad Max Collection
8945.0,Mad Max Collection
8945.0,Mad Max Collection
121195.0,9½ Weeks Collection
207447.0,Firestarter Collection
495.0,Shaft Collection
495.0,Shaft Collection
171439.0,F/X Collection
171439.0,F/X Collection
46512.0,Missing in Action Collection
46512.0,Missing in Action Collection
46512.0,Missing in Action Collection
321063.0,The Sinbad Collection
159600.0,House Party Collection
159600.0,House Party Collection
173628.0,Nekromantik Collection
495.0,Shaft Collection
495.0,Shaft Collection
4246.0,Scary Movie Collection
748.0,X-Men Collection
34055.0,Pokémon Collection
321063.0,The Sinbad Collection
86028.0,The Nutty Professor Collection
166376.0,Hollow Man Collection
47770.0,Phantasm Collection
47770.0,Phantasm Collection
47770.0,Phantasm Collection
123256.0,Pumpkinhead Collection
47391.0,Sleepaway Camp Collection
123249.0,"Ilsa, She Wolf of the SS Collection"
223564.0,The Cell Collection
374512.0,Godzilla (Millennium) Collection
37139.0,Naked Gun Collection
37139.0,Naked Gun Collection
25410.0,The Art of War Collection
430186.0,Bring It On Collection
8050.0,Highlander Collection
8412.0,Anatomy Collection
52760.0,Urban Legend
498.0,Heart of Gold Collection
8917.0,Hellraiser Collection
8917.0,Hellraiser Collection
8917.0,Hellraiser Collection
338327.0,Beach Party Collection
338327.0,Beach Party Collection
123213.0,The Fly (1958 series)
338327.0,Beach Party Collection
221537.0,Creature From The Black Lagoon (Universal Series)
259401.0,The Invisible Man (Universal Series)
138971.0,The Slumber Party Massacre Collection
138971.0,The Slumber Party Massacre Collection
138971.0,The Slumber Party Massacre Collection
138974.0,The Sorority House Massacre Collection
138974.0,The Sorority House Massacre Collection
39244.0,Digimon Collection
51509.0,Meet the Parents Collection
240690.0,Billy Jack Collection
240690.0,Billy Jack Collection
44913.0,Ghoulies Collection
44913.0,Ghoulies Collection
12203.0,Drunken Master Collection
64750.0,Blair Witch Collection
86029.0,Charlie's Angels Collection
645.0,James Bond Collection
57129.0,Rugrats Collection
124916.0,101 Dalmatians (Live-Action) Collection
290973.0,"Crouching Tiger, Hidden Dragon Collection"
106498.0,Dungeons & Dragons Collection
645.0,James Bond Collection
52783.0,Wall Street Collection
178117.0,The Emperor's New Groove Collection
93220.0,Miss Congeniality Collection
115822.0,Dracula 2000 Collection
312735.0,Annie Collection
107469.0,Save The Last Dance Collection
85861.0,Beverly Hills Cop Collection
85861.0,Beverly Hills Cop Collection
141282.0,The Brave Little Toaster Collection
330555.0,Ernest Collection
1960.0,Evil Dead Collection
2366.0,The Jaws Collection
109076.0,Lost Boys Collection
124951.0,Mannequin Collection
109082.0,Left Behind Collection
287016.0,Wong Kar-Wai's Informal Collection
9743.0,The Hannibal Lecter Anthology
421084.0,Disneys Große Pause
366444.0,Demetrius Filmreihe
116847.0,Dr. Phibes Collection
9743.0,The Hannibal Lecter Anthology
48190.0,Revenge of the Nerds Collection
48190.0,Revenge of the Nerds Collection
257571.0,C.H.U.D. Collection
86486.0,Spy Kids Collection
142680.0,Alex Cross Collection
52888.0,The Visitors Collection
34055.0,Pokémon Collection
8936.0,Bridget Jones Collection
353325.0,Joe Dirt Collection
9332.0,Crocodile Dundee Collection
1733.0,The Mummy Collection
2150.0,Shrek Collection
150156.0,City Slickers Collection
441439.0,Alienation Trilogy
110021.0,The Magnificent Seven Collection
110021.0,The Magnificent Seven Collection
100965.0,Atlantis Collection
2467.0,Tomb Raider Collection
3169.0,Dr. Dolittle Collection
9485.0,The Fast and the Furious Collection
3963.0,The Crimson Rivers Collection
87014.0,Cats & Dogs Collection
4246.0,Scary Movie Collection
338327.0,Beach Party Collection
421566.0,Totò Collection
101688.0,Cannonball Run Collection
101688.0,Cannonball Run Collection
101688.0,Cannonball Run Collection
427956.0,Dr Goldfoot Collection
33071.0,Cheech & Chong Collection
33071.0,Cheech & Chong Collection
127280.0,The Three Mothers Collection
140760.0,Final Fantasy Collection
86024.0,Legally Blonde Collection
170754.0,Arthur Collection
179244.0,Pee-wee's Collection
104847.0,Caddyshack Collection
10893.0,Critters Collection
10893.0,Critters Collection
10893.0,Critters Collection
10456.0,Dirty Harry Collection
182617.0,Elvira Collection
330555.0,Ernest Collection
174218.0,The Howling Collection
19163.0,The Land Before Time Collection
101471.0,Return of the Living Dead Collection
101471.0,Return of the Living Dead Collection
89272.0,The Man From Snowy River Collection
89272.0,The Man From Snowy River Collection
86347.0,Short Circuit Collection
86347.0,Short Circuit Collection
182923.0,Tetsuo Collection
126220.0,The Waxwork Collection
91945.0,American Ninja Collection
91945.0,American Ninja Collection
91945.0,American Ninja Collection
153948.0,Best of the Best Collection
91746.0,Bill & Ted's Most Excellent Collection
257571.0,C.H.U.D. Collection
98853.0,Cyborg Collection
351230.0,Dream a Little Dream Collection
186102.0,Eddie and the Cruisers Collection
186102.0,Eddie and the Cruisers Collection
88735.0,K-9 Collection
105322.0,Kickboxer Collection
9521.0,Look Who's Talking Collection
97771.0,Major League Collection
328.0,Jurassic Park Collection
87228.0,Swamp Thing Collection
87631.0,The Musketeers Collection
224976.0,Road House Collection
138706.0,The Stepfather Collection
138706.0,The Stepfather Collection
87536.0,Warlock Collection
87536.0,Warlock Collection
118221.0,Weekend at Bernie's Collection
104716.0,Basket Case Collection
107674.0,The Princess Diaries Collection
90863.0,Rush Hour Collection
239968.0,La cage aux folles
239968.0,La cage aux folles
168182.0,Philo & Clyde Collection
2806.0,American Pie Collection
94899.0,Jeepers Creepers Collection
71458.0,3 Ninjas Collection
71458.0,3 Ninjas Collection
71458.0,3 Ninjas Collection
122947.0,Omega Code Series
383632.0,A Man Called Horse Collection
352789.0,Zoolander Collection
166378.0,Joy Ride Collection
41649.0,The Party Collection
33071.0,Cheech & Chong Collection
10456.0,Dirty Harry Collection
178106.0,Darko Collection
137696.0,"Monsters, Inc. Collection"
276838.0,When a Stranger Calls Collection
1241.0,Harry Potter Collection
449750.0,Fanny Brice Collection
106000.0,Beastmaster Collection
89188.0,Harry Palmer Collection
284024.0,The Exterminator Collection
211753.0,Caprona Collection
10456.0,Dirty Harry Collection
211753.0,Caprona Collection
10456.0,Dirty Harry Collection
98513.0,Behind Enemy Lines Collection
304.0,Ocean's Collection
91746.0,Bill & Ted's Most Excellent Collection
119.0,The Lord of the Rings Collection
476056.0,Fritz the Cat Collection
476056.0,Fritz the Cat Collection
395591.0,Sex and Zen Collection
93295.0,48 Hrs. Collection
43055.0,Conan the Barbarian Collection
93295.0,48 Hrs. Collection
87214.0,The Sandlot Collection
55422.0,Peter Pan Collection
449462.0,Super Troopers Collection
449750.0,Fanny Brice Collection
262011.0,Sleuth Collection
217704.0,The Vampire Chronicles
124879.0,State Property Collection
215326.0,The Bad New Bears Collection
215326.0,The Bad New Bears Collection
215326.0,The Bad New Bears Collection
460292.0,The Lone Ranger (Clayton Moore) Collection
460292.0,The Lone Ranger (Clayton Moore) Collection
122952.0,Vampire Hunter D Collection
19160.0,FernGully Collection
133923.0,Zombi Collection
108669.0,Get Smart Collection
221308.0,"Oh, God! Collection"
221308.0,"Oh, God! Collection"
8354.0,Ice Age Collection
17255.0,Resident Evil Collection
456980.0,The Paleface Collection
135441.0,Road to Collection
135441.0,Road to Collection
135441.0,Road to Collection
135441.0,Road to Collection
104068.0,Tales of the Four Seasons
87220.0,Smokey and the Bandit Collection
87220.0,Smokey and the Bandit Collection
87220.0,Smokey and the Bandit Collection
112537.0,Sällskapsresorna
735.0,Blade Collection
43220.0,National Lampoon’s Van Wilder Collection
261526.0,Slap Shot Collection
389767.0,My Big Fat Greek Wedding Collection
256729.0,War Trilogy
47983.0,Killer Tomatoes! Collection
406817.0,Horror High Collection
107688.0,3 Men Collection
107688.0,3 Men Collection
116669.0,The Scorpion King Collection
9735.0,Friday the 13th Collection
5202.0,Wild Orchid Collection
556.0,Spider-Man Collection
178654.0,White Fang Collection
178654.0,White Fang Collection
10.0,Star Wars Collection
168182.0,Philo & Clyde Collection
192492.0,The Jack Ryan Collection
31562.0,The Bourne Collection
86860.0,Scooby-Doo Collection
33071.0,Cheech & Chong Collection
97461.0,Lilo & Stitch Collection
9521.0,Look Who's Talking Collection
363014.0,Like Mike Collection
86055.0,Men In Black Collection
91361.0,Halloween Collection
99727.0,Stuart Little Collection
1006.0,Austin Powers Collection
167456.0,Our Man Flint Collection
113635.0,The Modesty Blaise Collection
167456.0,Our Man Flint Collection
86486.0,Spy Kids Collection
52785.0,xXx Collection
356437.0,Living Trilogy
115839.0,Blue Crush Collection
117777.0,Undisputed Collection
363966.0,Care Bears Collection
363966.0,Care Bears Collection
52988.0,Hot Shots! Collection
135501.0,976-EVIL Collection
123720.0,Frankenstein (Hammer Series)
162028.0,Stakeout Collection
176097.0,Barbershop Collection
9518.0,The Transporter Collection
330555.0,Ernest Collection
330555.0,Ernest Collection
267922.0,The Hills Have Eyes (Original) Collection
267922.0,The Hills Have Eyes (Original) Collection
9743.0,The Hannibal Lecter Anthology
