id,name
18.0,Drama
10749.0,Romance
35.0,Comedy
10752.0,War
28.0,Action
18.0,Drama
53.0,Thriller
35.0,Comedy
10749.0,Romance
28.0,Action
12.0,Adventure
80.0,Crime
878.0,Science Fiction
53.0,Thriller
35.0,Comedy
28.0,Action
80.0,Crime
18.0,Drama
53.0,Thriller
28.0,Action
18.0,Drama
53.0,Thriller
18.0,Drama
10749.0,Romance
18.0,Drama
18.0,Drama
18.0,Drama
18.0,Drama
36.0,History
10752.0,War
35.0,Comedy
18.0,Drama
18.0,Drama
18.0,Drama
18.0,Drama
10751.0,Family
14.0,Fantasy
35.0,Comedy
80.0,Crime
27.0,Horror
53.0,Thriller
12.0,Adventure
14.0,Fantasy
28.0,Action
53.0,Thriller
878.0,Science Fiction
18.0,Drama
10749.0,Romance
35.0,Comedy
18.0,Drama
18.0,Drama
10751.0,Family
35.0,Comedy
18.0,Drama
9648.0,Mystery
18.0,Drama
35.0,Comedy
35.0,Comedy
18.0,Drama
10749.0,Romance
18.0,Drama
53.0,Thriller
878.0,Science Fiction
18.0,Drama
53.0,Thriller
35.0,Comedy
18.0,Drama
10749.0,Romance
35.0,Comedy
80.0,Crime
10749.0,Romance
80.0,Crime
28.0,Action
9648.0,Mystery
53.0,Thriller
36.0,History
18.0,Drama
10749.0,Romance
12.0,Adventure
35.0,Comedy
10751.0,Family
14.0,Fantasy
28.0,Action
12.0,Adventure
53.0,Thriller
80.0,Crime
28.0,Action
53.0,Thriller
18.0,Drama
10402.0,Music
35.0,Comedy
18.0,Drama
10751.0,Family
10749.0,Romance
14.0,Fantasy
16.0,Animation
10751.0,Family
28.0,Action
12.0,Adventure
35.0,Comedy
28.0,Action
12.0,Adventure
18.0,Drama
36.0,History
37.0,Western
18.0,Drama
28.0,Action
53.0,Thriller
28.0,Action
53.0,Thriller
80.0,Crime
10749.0,Romance
99.0,Documentary
36.0,History
14.0,Fantasy
878.0,Science Fiction
10751.0,Family
16.0,Animation
18.0,Drama
35.0,Comedy
,
53.0,Thriller
18.0,Drama
10749.0,Romance
35.0,Comedy
18.0,Drama
18.0,Drama
10749.0,Romance
35.0,Comedy
10749.0,Romance
18.0,Drama
27.0,Horror
53.0,Thriller
35.0,Comedy
10749.0,Romance
35.0,Comedy
18.0,Drama
35.0,Comedy
18.0,Drama
35.0,Comedy
10751.0,Family
18.0,Drama
10770.0,TV Movie
18.0,Drama
10749.0,Romance
35.0,Comedy
18.0,Drama
10749.0,Romance
35.0,Comedy
10769.0,Foreign
35.0,Comedy
18.0,Drama
10749.0,Romance
35.0,Comedy
10751.0,Family
35.0,Comedy
18.0,Drama
10751.0,Family
12.0,Adventure
53.0,Thriller
80.0,Crime
18.0,Drama
35.0,Comedy
18.0,Drama
36.0,History
9648.0,Mystery
36.0,History
99.0,Documentary
18.0,Drama
35.0,Comedy
10749.0,Romance
10769.0,Foreign
35.0,Comedy
18.0,Drama
10749.0,Romance
18.0,Drama
35.0,Comedy
35.0,Comedy
10751.0,Family
14.0,Fantasy
18.0,Drama
53.0,Thriller
9648.0,Mystery
10749.0,Romance
16.0,Animation
10751.0,Family
35.0,Comedy
12.0,Adventure
14.0,Fantasy
10749.0,Romance
28.0,Action
53.0,Thriller
878.0,Science Fiction
12.0,Adventure
18.0,Drama
37.0,Western
53.0,Thriller
28.0,Action
18.0,Drama
14.0,Fantasy
28.0,Action
80.0,Crime
18.0,Drama
53.0,Thriller
14.0,Fantasy
16.0,Animation
10751.0,Family
10749.0,Romance
10751.0,Family
16.0,Animation
14.0,Fantasy
10402.0,Music
16.0,Animation
10751.0,Family
10749.0,Romance
35.0,Comedy
35.0,Comedy
18.0,Drama
14.0,Fantasy
12.0,Adventure
37.0,Western
80.0,Crime
53.0,Thriller
18.0,Drama
10769.0,Foreign
10749.0,Romance
,
35.0,Comedy
10749.0,Romance
35.0,Comedy
10749.0,Romance
27.0,Horror
10749.0,Romance
18.0,Drama
80.0,Crime
18.0,Drama
53.0,Thriller
12.0,Adventure
35.0,Comedy
18.0,Drama
10751.0,Family
16.0,Animation
878.0,Science Fiction
27.0,Horror
53.0,Thriller
878.0,Science Fiction
35.0,Comedy
10749.0,Romance
18.0,Drama
10749.0,Romance
18.0,Drama
9648.0,Mystery
53.0,Thriller
35.0,Comedy
10769.0,Foreign
16.0,Animation
35.0,Comedy
10751.0,Family
12.0,Adventure
18.0,Drama
10749.0,Romance
35.0,Comedy
10749.0,Romance
35.0,Comedy
10751.0,Family
12.0,Adventure
18.0,Drama
99.0,Documentary
18.0,Drama
,
53.0,Thriller
28.0,Action
18.0,Drama
35.0,Comedy
18.0,Drama
35.0,Comedy
53.0,Thriller
80.0,Crime
10749.0,Romance
35.0,Comedy
53.0,Thriller
80.0,Crime
18.0,Drama
80.0,Crime
18.0,Drama
9648.0,Mystery
53.0,Thriller
,
18.0,Drama
10749.0,Romance
10749.0,Romance
16.0,Animation
10751.0,Family
12.0,Adventure
14.0,Fantasy
18.0,Drama
36.0,History
10752.0,War
10749.0,Romance
35.0,Comedy
14.0,Fantasy
878.0,Science Fiction
10751.0,Family
35.0,Comedy
18.0,Drama
18.0,Drama
53.0,Thriller
35.0,Comedy
10751.0,Family
35.0,Comedy
18.0,Drama
10749.0,Romance
35.0,Comedy
18.0,Drama
27.0,Horror
9648.0,Mystery
53.0,Thriller
12.0,Adventure
18.0,Drama
35.0,Comedy
10751.0,Family
10749.0,Romance
18.0,Drama
35.0,Comedy
35.0,Comedy
18.0,Drama
10749.0,Romance
18.0,Drama
53.0,Thriller
9648.0,Mystery
10752.0,War
12.0,Adventure
28.0,Action
53.0,Thriller
18.0,Drama
35.0,Comedy
18.0,Drama
10749.0,Romance
35.0,Comedy
27.0,Horror
9648.0,Mystery
53.0,Thriller
14.0,Fantasy
18.0,Drama
18.0,Drama
28.0,Action
35.0,Comedy
18.0,Drama
35.0,Comedy
,
80.0,Crime
18.0,Drama
53.0,Thriller
10749.0,Romance
35.0,Comedy
18.0,Drama
12.0,Adventure
16.0,Animation
10751.0,Family
18.0,Drama
53.0,Thriller
10749.0,Romance
35.0,Comedy
35.0,Comedy
80.0,Crime
18.0,Drama
10752.0,War
18.0,Drama
35.0,Comedy
10752.0,War
18.0,Drama
10749.0,Romance
28.0,Action
53.0,Thriller
18.0,Drama
18.0,Drama
35.0,Comedy
878.0,Science Fiction
,
16.0,Animation
35.0,Comedy
18.0,Drama
10751.0,Family
14.0,Fantasy
878.0,Science Fiction
53.0,Thriller
28.0,Action
18.0,Drama
35.0,Comedy
27.0,Horror
878.0,Science Fiction
18.0,Drama
53.0,Thriller
18.0,Drama
10749.0,Romance
18.0,Drama
878.0,Science Fiction
9648.0,Mystery
18.0,Drama
99.0,Documentary
10769.0,Foreign
,
27.0,Horror
18.0,Drama
53.0,Thriller
18.0,Drama
